receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
89.87,11.78,7.45,1.2,0.75,267.27,208.83,3.08609786,87.13,13.2,8.32,2.29,0.83,148.06,161.35,2,0,-6,10,25,5
16.79,2.09,6.64,4.52,0.67,200.78,205.4,1.747712791,15.91,3.6,7.77,1.84,0.78,156.77,187.75,0,0,6,9,14,3
70.63,36.19,1.08,1.5,0.11,236.82,354.72,0.533385414,71.09,35.92,3.7,7.45,0.41,17.56,81.56,1,0,-2,10,41,0
23.52,28.92,4.42,5,0.45,198.71,135.91,1.244708801,24.49,28.14,1.73,4.13,0.18,299.09,254.02,4,5,0,15,13,10
44.49,31.49,7.2,1.02,0.72,177.02,154.18,5.433829221,49.37,29.1,0.92,6.42,0.07,286.78,242.34,4,11,11,5,23,7
47.29,6.33,6.01,3.97,0.61,184.93,171.48,7.861119513,53.15,11.57,6.37,1.69,0.64,198.7,188.57,2,0,3,17,34,8
81.16,48.9,3.65,3.8,0.38,250.04,127.33,2.82577423,78.57,47.77,5.64,2.28,0.58,84.16,84.64,5,4,15,10,45,3
85.91,23.13,6.27,1.02,0.63,343.65,7.93,3.976694607,89.86,22.67,5.48,3.01,0.54,308.62,325.91,5,4,0,8,25,4
24.84,15.69,6.63,1.81,0.67,356.49,325.58,0.87235314,25.21,14.9,6.78,0.73,0.68,324.37,353.67,6,8,6,4,21,10
73.1,37.64,3.22,4.49,0.31,185.35,212.84,0.975756117,72.7,38.53,4.95,3.53,0.49,145.38,148.15,4,0,8,10,29,3
66.95,18.88,7.57,1.51,0.76,313.58,334.44,2.562810957,65.51,16.76,7.78,2.02,0.78,359.12,336.89,4,3,9,10,34,3
39.85,6.87,6.73,2.71,0.67,171.49,208.82,8.707387668,40.4,15.56,6.34,3.61,0.62,200.88,209.71,0,0,3,2,33,24
39.29,15.67,3.5,2.49,0.34,281.14,301.35,0.17,39.46,15.67,4.2,2.93,0.43,282.11,300.04,7,9,4,9,26,0
60.96,45.6,8.4,2.91,0.85,4.53,35.49,1.668682115,61.82,44.17,8.78,1.97,0.88,6.08,9.61,0,0,20,5,30,8
86.56,23.69,2.77,3.77,0.26,43.72,75.44,2.140373799,87.42,21.73,4.79,3.13,0.46,347.54,356.28,7,4,5,10,29,8
96.4,25.15,0.92,3.62,0.09,20.28,329.5,0.180277564,96.5,25,3.24,2.65,0.33,12.86,304.36,5,6,2,10,16,0
80.52,27.18,6.7,0.47,0.67,335.65,338.1,3.336645022,77.56,25.64,6.31,1.52,0.62,30.6,1.1,4,4,0,4,28,8
28.19,49.36,7.82,1.91,0.79,293.06,286,0.610737259,28.66,48.97,8.07,2.02,0.81,323.62,288.6,0,0,36,4,42,18
93.95,12.97,1.17,5.12,0.13,179.63,59.23,4.232753241,92.86,17.06,3.18,3.12,0.32,180.36,168.98,7,9,-1,11,17,6
78.98,49.31,4.33,3.99,0.45,348.51,346.68,2.49008032,76.49,49.29,5.98,2.86,0.6,71.15,36.72,1,0,9,6,22,1
65.68,50.08,7.43,3.66,0.75,278.15,329.26,1.749771414,66.29,48.44,9.22,1.61,0.93,332.53,329.09,0,0,3,2,40,4
36.11,5.94,5.6,0.56,0.56,189.74,174.76,1.253195914,37.04,6.78,7.61,2.07,0.77,224.53,203.25,0,0,1,10,25,1
64.69,44.95,6.88,2.92,0.69,7.66,25.01,1.335440002,63.84,43.92,7.03,3.28,0.7,11.37,17.65,1,0,5,3,48,8
68.59,38.09,3.27,4.08,0.31,129.7,77.11,3.960934233,66.68,34.62,4.21,2.87,0.44,30.17,23.23,7,7,-3,10,39,19
108.89,40.72,4.56,1.34,0.46,211.64,158.23,0.790253124,109.38,41.34,4.96,0.98,0.49,186.7,184.26,10,11,2,4,4,2
54.33,40.73,4.26,2.51,0.42,188.92,193.69,0.905538514,53.71,41.39,5.43,3.52,0.55,140.46,163.11,9,11,-2,4,43,2
35.88,41.1,4.71,2.35,0.47,341.18,336.88,9.687455806,36.26,31.42,1.63,0.57,0.17,106.83,49.23,2,0,-3,10,23,25
56.93,8.52,6.87,2.85,0.69,160.49,156.6,6.334548129,62.84,10.8,7.17,2.46,0.72,210.22,178.19,0,0,17,6,29,12
83.99,37.63,5.07,5.94,0.53,13.73,19.22,1.382244551,84.84,36.54,7,3.92,0.72,359.66,17.31,2,0,11,10,37,0
40.15,8.66,5.21,4.31,0.51,274.79,240.64,3.645888095,36.58,7.92,4.6,5.37,0.47,113.65,141.88,4,1,-7,10,26,32
44.24,17.46,6.27,3.01,0.64,202.86,179.14,4.401920036,44.11,21.86,8.24,1.11,0.83,171.42,162.99,3,0,9,10,25,3
67.65,2.68,3.81,4.68,0.39,204.36,193.81,5.644271432,64.48,7.35,6.67,2,0.7,177.32,178.32,1,0,4,10,38,3
23.83,32.52,3.2,4.21,0.31,135.1,41.57,4.212030389,27.19,35.06,1.27,6.7,0.16,215.19,305.37,5,9,-6,8,19,4
81.6,49.38,1.44,4.2,0.16,208.59,311.77,3.042433237,79,47.8,7.48,2.26,0.75,56.85,49.46,4,1,0,10,28,5
71.17,40.73,8.69,2.62,0.87,350.15,350,1.464137972,70.16,39.67,9.14,0.82,0.92,10.91,0.56,1,0,5,4,34,8
59.05,51.65,5.15,3.77,0.54,264.6,349.12,0.902718118,59.95,51.58,6.27,4.11,0.64,88.73,4.03,1,0,4,10,47,1
53.68,49.34,7.6,2.56,0.76,342.1,327.34,1.169144987,53.38,48.21,8.56,2.94,0.86,344.41,344.26,0,3,3,5,48,4
32.99,37.13,5.06,5.92,0.52,46.48,28.64,0.480832611,32.53,37.27,4.09,1.99,0.4,69.61,69.47,1,0,3,5,25,0
85.17,31.38,4.36,2.21,0.44,89.82,354.75,2.337284749,87.4,30.68,4.08,2.61,0.44,299.23,326.97,2,0,-4,6,29,7
71.15,22.11,6.56,2.39,0.66,9.3,335.64,3.890822535,67.66,20.39,6.92,5.32,0.68,22.17,357.15,4,11,13,10,26,4
47.26,31.59,6.1,0.91,0.61,172.32,195.37,0.986154146,46.41,32.09,6.13,1.92,0.61,160.4,166.96,7,9,6,7,43,2
39.14,24.99,2.65,2.82,0.27,7.28,296.24,4.82345312,34.33,25.35,3.05,3.7,0.29,86.01,97.77,6,3,3,7,32,2
31.59,43.54,4.78,1.46,0.48,112.23,22.44,5.824645912,37.27,42.25,4.58,2.71,0.45,285.47,341.94,2,0,-3,10,25,5
85.44,32.73,3.07,2.34,0.31,214.72,352.76,5.857303134,86.1,26.91,1.4,3.72,0.13,307.69,20.31,3,0,-6,10,30,17
55.26,14.81,2.68,4,0.24,149.05,193,3.914613646,57.35,18.12,5.88,0.59,0.59,197.2,206.46,2,0,13,10,41,7
104.91,18.97,4.97,2.62,0.47,340.18,43.19,1.508940025,105.91,17.84,4.6,1.33,0.46,354.01,19.19,5,3,7,11,11,2
95.63,39.36,6.99,1.4,0.71,27.73,328.02,3.617803201,97.56,42.42,7.15,3.41,0.72,247.42,289.41,1,0,10,10,4,7
84.7,48.52,5.76,1.77,0.58,88.29,356.7,10.8175598,80.34,38.62,6.49,2.64,0.63,353.16,340.01,0,0,4,10,21,1
76.42,45.83,6.09,1.51,0.61,122.43,3.91,1.751370892,74.7,45.5,6.84,1.68,0.68,39.77,35.28,0,0,4,2,29,1
61.76,36.93,2.48,0.98,0.24,89.03,70.84,1.353698637,60.62,37.66,4.8,3.43,0.46,122.36,93.6,6,11,12,10,34,2
63.32,16.18,2.52,2.27,0.25,2.4,233.21,7.864260932,64.87,23.89,2.9,6.34,0.27,162.02,156.25,3,0,-1,10,48,12
41.75,18.61,7.79,1.16,0.78,232.03,170.36,4.768700033,40.53,23.22,7.83,0.89,0.78,176.07,165.37,1,0,6,10,25,22
85.43,4.26,3.56,2.45,0.35,278.48,204.51,5.802594247,91.17,5.11,6.54,1.78,0.65,238.93,242.78,0,0,1,10,25,2
12.4,40.43,5.65,2.34,0.57,98.16,289.01,2.688047619,10.24,38.83,7.39,1.32,0.74,4.98,10.78,2,0,15,10,16,1
37.36,29.9,3.02,2.76,0.31,194.58,110.48,4.418144407,41.76,30.3,3.59,2.91,0.34,268.65,254.37,7,5,3,10,25,2
46.33,38.06,2.35,3.82,0.25,212.22,40.43,2.000624902,47.49,39.69,2.14,3.59,0.2,214.36,225.08,4,0,4,2,33,1
50.7,49.51,6.76,1.67,0.69,278.28,6.09,1.626591528,51.87,48.38,8.48,0.73,0.85,337.01,335.7,0,0,2,10,38,1
71,33.92,6.29,2.83,0.64,210.3,138.29,5.593004559,65.49,34.88,3.77,5.54,0.35,161.99,111.73,4,0,17,2,46,3
79.21,43.94,1.47,2.91,0.14,215.51,341.02,2.840070422,80.15,41.26,5.45,1.27,0.54,352.36,339.01,0,0,3,10,34,1
67.32,16.77,5.68,3.24,0.57,28.31,359.61,0.936055554,66.71,16.06,6.72,3.37,0.67,28.72,358.55,9,11,17,10,25,1
72.99,24.42,6.7,1.05,0.67,277.86,93.39,1.542076522,71.45,24.34,9.52,1.17,0.96,87.4,89.4,0,0,39,10,25,3
79.29,20.56,6.77,2.52,0.69,224.44,187.22,10.5581864,89.61,18.33,4.52,2.8,0.45,214.21,151.27,2,0,2,10,33,6
49.32,19.44,4.43,1.76,0.44,208.63,154.28,5.032891813,47.52,24.14,3.61,3.6,0.38,144.33,184.62,3,11,-3,10,42,8
64.45,37.8,3.38,1.98,0.33,311.95,0.74,0.925904963,64.02,36.98,3.98,1.85,0.4,3.93,344.25,1,0,8,5,47,3
104.67,40.3,6.07,1.43,0.61,178.42,83.32,6.553144283,109.01,35.39,7.19,1.64,0.71,342.24,356.64,1,0,18,5,22,4
88.37,40.07,5.08,1.88,0.52,211.36,299.15,7.678417806,89.03,32.42,3.55,1.82,0.37,1.76,331.62,6,4,-3,10,25,7
13.02,44.85,6.36,1.79,0.64,273.87,9.58,4.750789408,17.76,44.53,4.03,0.8,0.41,244.99,340.64,2,4,0,8,3,4
29.13,14.38,4.69,2.7,0.48,298.25,18.23,1.068877916,30.09,13.91,5.78,4.02,0.58,303.62,5.34,9,4,6,9,13,1
58.62,32.69,5.97,0.64,0.6,210.31,149.54,3.149412644,61.4,34.17,5.91,3.37,0.57,208.37,182.94,5,11,3,9,47,3
68.85,45.53,6.08,1.21,0.61,316.83,6.17,6.682611765,75.22,47.55,5.52,2.97,0.54,272.51,313.95,1,0,2,10,43,5
39.14,51.42,4.59,1.39,0.46,336.03,1.36,5.142178527,34.88,48.54,4.73,3.05,0.48,6.31,16.83,0,0,13,10,15,1
52.87,41.32,0.97,1.73,0.09,247.09,214.79,4.821306877,56.02,37.67,5.03,1.22,0.5,311.04,317.65,10,11,13,10,29,3
60.27,41.54,3.18,1.44,0.31,278.54,7.34,2.295125269,59.87,39.28,4.71,2.24,0.46,338.42,9.55,1,0,5,10,45,8
85.55,17.8,1.8,1.22,0.18,321.58,56.62,3.111928662,82.95,16.09,5.76,2.61,0.57,57.98,69.82,5,3,18,10,42,5
102.5,43.14,0.88,5.9,0.1,280.02,230.63,4.082707435,106.48,44.05,2.93,3.71,0.29,231.69,216.19,8,11,6,4,13,3
104.44,11.97,4.8,0.88,0.46,35.31,52.26,1.61245155,106.04,11.77,3.59,2.62,0.35,283.83,10.67,9,6,5,9,9,2
43.57,17.39,4.97,2.89,0.51,285.57,47.28,1.349703671,44.73,16.7,5.14,4.16,0.5,335.62,9.83,4,2,13,10,20,3
101.32,7.15,1.95,5.92,0.23,314.94,159.73,3.26024539,104.58,7.11,4.78,4.38,0.49,244.95,208.81,1,0,7,10,15,8
32.8,51.14,4.26,1.2,0.43,294.73,327.87,1.420035211,33.93,50.28,6.41,1.24,0.64,309.43,312.28,0,0,11,8,11,1
36.82,19.36,1.85,2.76,0.19,327.98,44.76,7.644462048,44.45,19.83,2.94,5.78,0.27,263.81,253.94,8,4,4,10,23,8
48.57,40.09,5.8,0.55,0.58,83.71,27.97,10.13558089,47.51,30.01,4.13,1.13,0.43,319.47,350.86,2,4,-3,3,42,5
48.12,3.78,5.48,2.03,0.56,20.63,157.96,9.130941901,56.57,7.24,5.61,2.72,0.55,219.67,196.45,0,0,4,10,35,3
59.47,31.49,3.56,4.19,0.35,24.17,38.26,3.692830892,62,34.18,3.33,2.63,0.33,233.51,214.82,3,4,8,10,41,4
67.16,21.69,6.98,1.29,0.7,351.78,42.98,1.339589489,67.83,20.53,6.61,2.08,0.65,18.3,24.08,4,5,6,13,50,9
81.76,15.17,2.55,4.51,0.23,297.36,243.25,7.555263066,82.24,22.71,1.9,2.98,0.21,242.6,215.29,7,6,-4,10,32,12
66.06,3.3,3.58,0.54,0.36,40.32,191.23,2.801142624,63.26,3.38,4.75,0.8,0.47,104.24,134.29,1,0,9,7,35,0
55.58,49.08,6.61,3.18,0.67,65.62,26.26,1.083743512,54.86,48.27,8.77,2.13,0.88,39.28,23.81,1,0,8,10,44,1
9.88,14.79,2.95,2.59,0.29,26.51,157.45,6.038484909,15.05,17.91,4.75,0.95,0.51,167.04,150.41,2,4,-5,10,6,6
14.52,36.98,2.51,2.24,0.24,149.18,70.8,8.339670257,13.37,28.72,2.27,4.38,0.23,347.08,8.29,7,3,-2,9,7,22
44.58,3.45,5.81,1.42,0.59,270.62,193.94,0.592283716,44.7,4.03,6.77,2.12,0.68,183.65,207.82,0,0,9,10,25,0
61.99,28.57,4.04,2.81,0.4,14.49,34.13,2.016829195,63.99,28.83,4.27,4.23,0.41,276.58,267.59,5,0,4,7,49,4
85.86,51.15,5.38,4.85,0.55,20.17,26.81,4.391412074,90.2,50.48,6.62,3.71,0.66,294.19,317.97,1,0,9,10,33,2
77.87,4.16,4.92,2.88,0.5,344.81,214.42,4.650043011,73.57,5.93,5.94,0.9,0.59,133.28,150.56,1,0,3,10,28,5
70.64,4.6,1.03,5.19,0.13,333.83,182.42,0.910494371,69.93,4.03,2.43,7.49,0.29,83.73,144.56,1,0,4,2,36,1
34.88,4.53,2.81,3.04,0.29,342.76,140.1,4.860421792,30.27,6.07,3.86,3.36,0.4,114.52,143.33,1,9,20,10,45,3
50.63,44.71,1.97,4.47,0.21,165.33,31.49,1.841412501,52.45,44.99,5.17,3.85,0.53,236.5,292.17,3,0,-3,10,44,0
54.71,37.85,2.56,3.12,0.25,172.14,164.83,2.092868844,56.66,37.09,3.4,4.6,0.35,273.28,274.51,9,5,4,13,41,3
50.2,16.45,2.42,3.52,0.23,71.03,101.43,4.034352488,54.22,16.79,1.48,0.34,0.15,166.14,264.48,6,6,-3,11,43,20
52.58,14.17,2.11,3.64,0.22,327.6,218.31,7.485753135,46.05,10.51,3.53,5.15,0.35,78.6,92.83,4,5,6,19,49,3
18.97,34.78,2.78,4.11,0.26,193.28,228.95,2.544425279,21.43,34.13,2.63,2.7,0.26,272.28,291.97,7,7,4,10,6,1
17.91,13.82,6.63,1.38,0.67,191.73,187.49,3.470806823,21.27,14.69,8.06,2.69,0.82,266.17,210.47,0,0,-3,5,11,7
34.41,35.36,4.38,3.52,0.44,16.68,55.68,5.470584978,36.44,30.28,6.29,3.57,0.62,358.39,14.31,2,3,4,7,20,7
52.6,24.51,5.06,3.35,0.51,170.24,132.74,2.794584048,55.39,24.67,4.56,0.64,0.43,240.02,235.94,3,2,12,10,31,2
61.34,0.17,2.1,0.46,0.05,244.26,174.53,1.624099751,62.73,1.01,5.1,2.71,0.49,241.98,223.52,0,0,7,11,44,0
54.91,53.1,6.4,2.45,0.64,151.92,299.36,0.246981781,55.04,52.89,6.52,3.52,0.66,25.03,310.83,0,0,26,7,29,1
52.53,49.75,4.73,2.68,0.49,357.32,354.77,2.93061427,49.95,48.36,6.51,2.24,0.65,31.21,17.57,0,0,1,10,44,1
28.11,17.56,4.46,1.62,0.44,332.04,32.49,2.91446393,25.81,19.35,4.68,4.14,0.46,109.22,123.69,7,11,9,9,9,5
43.91,50.42,4.59,1.7,0.46,280.71,294.8,0.421900462,44.33,50.38,5.73,3.45,0.57,276.23,280.8,3,8,8,7,26,0
60.18,46.31,3.65,1.84,0.37,275.8,78.91,1.256423495,59.13,47,2.41,1.48,0.24,140.86,60.54,1,1,21,15,29,5
66.17,27.45,2.41,3.68,0.25,174.44,284.27,0.740270221,65.71,26.87,3.92,5.42,0.33,232.57,275.99,6,9,12,19,46,0
79.91,25.86,7.21,1.23,0.73,15.72,40.33,1.843610588,78.33,24.91,6.4,1.14,0.64,19.73,27.49,3,0,12,7,42,30
77.58,32.8,3.7,2.24,0.37,341.33,10.09,2.627565413,75.62,31.05,4.87,1.38,0.48,47.62,23.23,3,0,7,10,26,0
76.5,42.74,3.78,3.76,0.38,264.56,22.73,1.119732111,75.43,43.07,5.69,4.45,0.58,93.6,48.8,0,8,-1,1,35,0
27.06,20.13,7.47,1.19,0.76,152,175.83,6.042929753,31.83,16.42,4.44,4.18,0.43,287.91,253.87,3,0,4,4,14,5
41.93,46.32,6.61,1.62,0.67,81.8,33.52,5.31958645,44.89,41.9,6.28,2.62,0.63,2.03,355.63,2,0,-3,10,35,8
62.63,21.16,1.62,3.97,0.18,263.91,329.8,0.892748565,61.96,21.75,3.97,5.07,0.42,358.4,303.85,9,11,12,5,40,0
64.82,14.99,1.16,3.66,0.1,39.97,47.9,3.703039292,67.69,12.65,1.75,7.91,0.22,314.85,184,8,11,3,10,48,3
79.81,1.82,6.62,1.18,0.67,323.09,164.14,1.752312757,79.72,3.57,8.61,2.13,0.87,2.39,172.54,0,0,7,10,37,0
87.55,13.47,3.07,4.24,0.31,28.76,108.03,2.347977853,89.64,14.54,5.74,3.95,0.58,70.4,191.46,6,3,1,10,23,14
102.71,8.08,3.31,5.32,0.35,356.74,163.72,2.200295435,104.68,7.1,4.64,3.12,0.46,270.18,247.78,1,0,1,8,8,1
108.39,2.73,5.72,3.2,0.56,106.41,147.33,6.649939849,109.48,9.29,6.49,1.35,0.65,189.29,163.09,0,0,3,6,6,3
90.77,13.42,2.88,4.46,0.28,342.04,322.09,5.833780935,84.94,13.21,1.73,4.01,0.18,119.11,183.37,11,11,0,10,19,18
60.01,44.57,3.77,1.84,0.38,9.43,15.26,0.85,59.17,44.7,6.2,1.69,0.63,306.69,90.48,0,0,2,10,48,14
41.58,23.2,2.39,1.16,0.24,303.03,257.21,1.150695442,40.43,23.24,4.01,5.01,0.41,84.83,133.2,5,3,0,6,32,1
25.24,2.57,5.37,4,0.55,125.86,140.26,3.985799794,27.49,5.86,6.58,0.37,0.66,199,177.16,2,0,5,10,10,3
70.16,31.94,2.37,2.78,0.24,218.98,303.68,6.725548305,72.79,25.75,2.17,6.42,0.24,215.02,200.6,6,6,-4,10,43,11
70.03,33.3,5.58,1.56,0.56,194.12,140.54,3.026962174,71.58,35.9,5.3,2.78,0.52,201.13,159.7,6,5,4,3,43,3
80.51,53.23,5.21,1.86,0.53,252.46,14.05,5.834937875,80.75,47.4,5.7,2.69,0.58,7.03,11.63,1,0,8,11,37,0
96.81,33.71,4.66,3.03,0.48,207.76,316.72,3.407946596,95.02,30.81,6.03,1.87,0.6,19.21,355.36,4,0,8,10,5,3
56.63,1.32,8.38,3.38,0.87,259.18,262.88,2.205538483,58.53,2.44,8.51,1.7,0.86,250.67,269.43,1,0,36,10,16,5
48.3,22.31,4.39,4.38,0.46,119.02,198.22,1.944273643,47.21,20.7,4.59,3.16,0.47,63.46,82.44,5,4,5,10,43,0
59.43,28.13,2.36,6.22,0.25,221.16,192.76,1.277693234,58.25,27.64,4.76,4.14,0.5,84.33,51.26,9,9,12,10,37,0
61.63,42.75,7.26,2.28,0.73,359.24,16.11,2.252687284,61.74,40.5,8.62,0.35,0.86,6.9,13.25,1,0,2,9,50,13
34.82,12.48,8.05,1.31,0.81,141.17,174.06,8.788219387,43.6,12.86,7.62,4.26,0.76,213.82,181.76,1,11,-4,10,28,8
45.76,36.53,2.79,2.02,0.31,337.44,343.58,2.161133962,45.83,34.37,5.97,0.96,0.6,352.53,347.45,2,0,3,6,32,1
52.2,40.61,4.88,2.18,0.5,282.97,351.3,0.907579198,53.06,40.9,3.61,3.06,0.37,313.69,264.44,2,0,2,10,40,6
98.09,20.96,0.37,2.51,0.03,71.39,8.62,1.8069311,96.42,20.27,4.37,2.97,0.43,62.08,79.32,7,11,3,12,9,0
72.14,16.98,3.4,1.4,0.34,137.58,212.44,5.470831747,77.32,18.74,7.62,0.19,0.76,253.58,227.09,2,2,21,10,17,3
99.53,5.63,1.9,4.79,0.22,117.31,146.62,1.555634919,101.07,5.85,5.89,4.31,0.58,239.03,231.12,1,2,3,11,14,5
83.72,51.44,2.24,3,0.23,107.44,115.74,8.515286255,78.73,44.54,6.47,0.7,0.64,43.43,46.01,6,8,1,10,25,8
32.93,4.53,1.74,4.71,0.15,23.4,334,7.017442554,39.71,6.34,4.97,4.29,0.51,262.92,230.88,10,11,7,10,16,4
38.51,46.81,5.63,2.64,0.58,269.42,14.95,1.027277957,39.39,46.28,7.1,2.89,0.71,336.79,337.61,2,0,1,10,27,1
54.3,50.92,4.66,3.93,0.45,284.05,347.27,1.587954659,55.5,49.88,7.64,2.05,0.75,304.2,323.59,0,0,15,10,29,0
57.32,39.61,2.85,2.29,0.28,175.18,63.97,12.26282594,49.69,30.01,1.74,2.11,0.17,339.23,85.47,6,3,3,10,44,8
65.5,11.24,5.8,1.63,0.58,82.53,154.76,7.404059697,72.74,9.69,5.46,1.23,0.55,280.87,192.04,2,9,-4,6,41,12
74.28,8.16,7.34,1.78,0.73,95.31,149.81,5.624677769,78.61,11.75,7.11,0.73,0.71,230.91,172.97,1,0,-3,10,33,9
69.3,50.46,4.73,3.95,0.5,327.14,25.55,5.281855734,66.02,46.32,7.61,2.33,0.77,32.94,15.41,0,0,5,10,35,0
60.7,32.52,2.82,2.68,0.25,341.4,0.99,3.594022816,57.93,30.23,4.79,4.13,0.45,34.02,14.99,0,0,10,5,40,1
36.54,34.73,0.57,3.3,0.06,188.45,22.57,4.480178568,40.1,37.45,3.62,3.05,0.35,254.18,230.11,5,0,1,10,25,4
35.79,15.98,7.47,1.79,0.75,86.38,156.04,5.043461113,35.21,20.99,5.31,3.83,0.52,174.4,175.26,1,0,-4,5,30,10
37.92,11.78,5.34,3.45,0.55,71.79,194.26,2.65271559,35.27,11.66,7.24,2.02,0.72,143.34,145.15,1,0,2,10,30,3
58,13.78,6.58,1.51,0.66,109.23,145.27,7.072941397,64.24,10.45,4.55,0.7,0.46,298,212.76,4,11,-5,10,48,8
70.03,36.35,3.02,4.21,0.31,284.31,28.67,5.511633152,72.12,41.45,0.94,5.53,0.11,281.54,16.41,3,0,5,7,45,8
88.67,18,3.52,2.09,0.36,282.89,138.58,1.690118339,89.7,19.34,5.59,1.73,0.57,198.22,201.33,2,3,6,5,27,-4
101.33,33.91,3.62,2.02,0.37,219.22,9.33,3.731621631,98.28,31.76,4.98,0.87,0.51,90.87,4.64,1,0,-6,15,15,6
97.28,19.24,5.4,2.43,0.54,190.95,194,10.36768537,89.48,26.07,7.95,0.39,0.79,160.73,173.81,4,0,-3,15,15,12
62.93,34.77,5.35,3.45,0.53,347.05,17.38,7.105075651,64.78,27.91,3.48,0.97,0.36,55.96,40.73,4,0,-3,10,44,18
31.41,14.66,2.59,3.35,0.23,300.65,53.89,2.489598361,30.56,12.32,6.66,2,0.66,55.06,31.54,6,5,10,10,12,5
87.6,21.35,4.28,4.01,0.41,90.46,350.02,1.86118242,85.96,20.47,6.09,3.13,0.61,82.1,14.27,5,11,13,10,9,4
81.83,3.03,5.44,1.73,0.55,291.66,225.12,5.836300198,77.03,6.35,5.33,3.06,0.54,127.96,166.09,2,0,1,10,26,7
61.81,20.93,4.83,2.37,0.5,117.33,183.23,0.926336872,61.15,21.58,6.95,3.08,0.7,141.91,167.12,4,0,12,10,36,0
49.74,52.27,7.46,3.25,0.68,64.33,358.68,2.90520223,50.55,49.48,7.25,2.81,0.74,343.45,349.86,0,0,12,10,48,0
85.01,26.83,7.72,2.14,0.78,329.16,9,1.041393297,84.8,25.81,8.27,1.59,0.83,295.77,358.76,3,0,15,10,40,0
91.55,26.14,2.26,1.42,0.22,226.33,162.89,1.516047493,92.85,26.92,5.59,1.87,0.55,252.51,239.51,6,11,3,7,22,3
93.9,34.88,1.42,2.44,0.14,150.76,353.13,2.347296317,92.43,33.05,5.99,3.49,0.61,38.54,28.04,2,11,3,12,13,1
78.76,49.65,6.53,4.24,0.66,18.07,316.17,2.186595527,80.92,49.99,7.19,3.88,0.73,298.91,327.97,0,0,13,8,17,4
62.25,38.84,0.51,1.97,0.05,223.08,27.44,3.400235286,65.65,38.8,4.44,0.21,0.44,280.22,280.82,2,0,3,10,49,3
67.48,7.52,5.61,2.39,0.57,79.74,163.72,5.182933532,71.46,10.84,8.33,1.31,0.84,223.49,207.38,1,0,2,4,45,6
72.25,43.64,1.88,4.53,0.16,185.56,142.34,3.988107321,75.74,41.71,2.91,2.11,0.29,331.75,350.61,11,11,-1,10,37,10
88.88,13.67,7.5,0.77,0.76,252.42,175.28,0.545618915,89.12,14.16,8.48,2.21,0.86,257.13,179.01,1,11,7,1,28,0
85.98,7.74,1.89,4.31,0.19,7.71,64.87,3.236603158,89.14,8.44,3.62,3.53,0.35,275.69,242.08,7,4,9,20,31,0
91.98,12.76,4.15,3.87,0.42,257.61,198.07,1.818928256,93.69,12.14,5.6,1.91,0.55,271.23,242.78,1,9,4,11,22,1
93.99,42.69,4.48,4.78,0.48,279.42,343.53,1.098362417,95.07,42.49,6.15,4.91,0.63,316.94,347.76,0,0,2,6,17,1
100.1,51.32,2.21,0.42,0.21,207.51,190.1,1.015480182,100.96,51.86,2.88,0.9,0.21,258.31,251.4,10,11,4,3,14,0
103.12,37.33,0.92,2.43,0.1,253.39,154.79,1.870721786,104.98,37.13,4.95,3.33,0.48,242.89,275.72,8,11,3,10,10,1
104.65,7.96,3.69,1.75,0.39,13.41,197.54,3.424762766,101.66,9.63,5.92,2.61,0.59,128.75,152.81,1,0,2,14,3,5
68.54,7.54,7.86,1.37,0.79,200.22,151.73,3.307234494,69.77,10.61,7.16,1.19,0.71,180.68,165.37,0,0,1,10,43,15
87.59,35.23,5.94,4.67,0.6,209.3,184.54,0.725327512,88.29,35.42,6.67,0.91,0.67,250.98,216.98,10,11,5,10,27,0
95.91,34.86,6.36,0.57,0.64,320.33,17.01,1.506154043,96.28,33.4,7.29,2.84,0.71,8.21,9.55,3,3,3,10,17,2
106.4,5.8,6.88,2.21,0.7,234.2,191.14,2.469514122,108.21,7.48,8.71,1.96,0.87,213.1,200.58,0,0,18,15,22,1
41.05,35.92,5.15,4.69,0.46,59.7,15.24,0.089442719,41.09,36,5.66,2.5,0.58,226.98,24.93,3,11,13,10,45,0
26.81,3.12,4.86,5.15,0.49,283.96,214.1,9.265295462,24.65,12.13,8,2.42,0.81,204.98,195.25,2,1,11,5,27,9
31.42,47.11,6.19,3.85,0.63,95.5,36.93,7.136413665,38.52,46.39,6.08,2.26,0.62,281.69,331.96,2,0,-5,10,25,11
46.43,21.17,1.2,3.88,0.13,97.07,51.21,0.373363094,46.06,21.22,5.17,5.54,0.53,203.51,200.45,3,3,5,4,31,0
51.32,22.73,2.61,1.39,0.26,225.92,137.99,0.454532727,51.61,23.08,4.02,5.31,0.4,192.39,212.1,2,3,14,19,27,0
45.92,24.54,6.94,1.18,0.7,174.86,164.41,9.294455336,38.54,30.19,4.73,0.9,0.47,107.96,124,4,11,5,20,30,11
95.72,20.12,3.01,0.99,0.3,0.66,226.54,2.024845673,95.02,22.02,4.84,2.14,0.49,187.63,178.49,3,0,4,7,10,5
